"date","favorites","id","isRetweet","retweets","text"
"1467142002000","5801","747873880103059457","False","1662","""@bluedogdemky: @CWAUnion @iowa_trump @RichardTrumka @AFLCIO This is why I would think the unions would support @realDonaldTrump for #POTUS"""
"1467141883000","7026","747873381077356545","False","2218","""@arnold_ziffel: @AnnCoulter also can't help but notice the stock market's reaction as @realDonaldTrump was speaking. #UPUPUP"""
"1467141866000","7957","747873311531614208","False","2423","""@Patricia_Graf:  @GovBrewer @cvpayne let's get Trump supporters out in massive numbers and make America Great Again - create jobs"""
"1467141798000","7057","747873024515407872","False","2034","""@vegas_sports: Good for @realDonaldTrump he's smart on business. Maybe If corporations weren't overtaxed they would stay. Voting for #Trump"
"1467141615000","5722","747872257872125952","False","1541","""@GovBrewer: I'll be a guest today on Making Money with @cvpayne on @ Fox Business 6 PM ET / 3 PM PT Discussing @realDonaldTrump. Tune in!"""
"1467034752000","18624","747424042181791744","False","5557",".@CNN is all negative when it comes to me. I don't watch it anymore."
"1467033492000","17370","747418754255052802","False","5339","The media is unrelenting. They will only go with and report a story in a negative light. I called Brexit (Hillary was wrong), watch November"
"1467032824000","20532","747415955400196096","False","6351","Crooked Hillary is wheeling out one of the least productive senators in the U.S. Senate, goofy Elizabeth Warren, who lied on heritage."
"1466991190000","19188","747241330552737793","False","7032","""@LindaSuhler: Trump voters don't scare or back down. Our numbers are growing &amp; we're taking our country BACK. #Trump2016🇺🇸 #MAGA"
"1466991100000","16306","747240949370261504","False","4828","""@w4djt: ""Under a Trump presidency, America will make brilliant new trade deals!"" —Donald Trump #dtmag https://t.co/NpYI9i4iSG"""
"1466987894000","16961","747227503329173505","False","7171","""@brazosboys: Hillary read ""sigh"" off the Teleprompter, She's so fake she has to be told how to feel: https://t.co/ENXliW2m77 @FoxNews"
"1466983475000","9213","747208970201333760","False","2652","""@JimVitari:  @ABC @washingtonpost we know they're fake just like poles during primary. I'm sure u will crush #CrookedHillary in general"""
"1466982805000","12012","747206160806219776","False","4047","The ""dirty"" poll done by @ABC @washingtonpost is a disgrace. Even they admit that many more Democrats were polled. Other polls were good."
"1466980112000","8777","747194865633595392","False","3456","Crooked Hillary Attacks Foreign Government Donations - While Ignoring Her Own: https://t.co/pr3BSHJSxL"
"1466979340000","13806","747191624535511040","False","4340","Crooked Hillary Clinton got Brexit wrong. I said LEAVE will win. She has no sense of markets and such bad judgement. Only a question of time"
"1466978970000","14934","747190075344162817","False","4640","Hillary Clinton is not a change agent, just the same old status quo! She is spending a fortune, I am spending very little. Close in polls!"
"1466976110000","16669","747178078682644480","False","5295","People in our country want borders, and without them the old line pols like Crooked Hillary will not win. It is time for CHANGE -- and JOBS!"
"1466958698000","9903","747105049352888320","False","4954","Top 50 Facts About Crooked Hillary Clinton From Trump 'Stakes Of The Election' Address: https://t.co/lfUdXYnsgJ"
"1466958075000","11115","747102432862273536","False","3646","The @ABC poll sample is heavy on Democrats.  Very dishonest - why would they do that? Other polls good!"
"1466957183000","16754","747098691492786176","False","5776","Crooked Hillary just took a major ad of me playing golf at Turnberry. Shows me hitting shot, but I never did = lie! Was there to support son"
"1466940974000","14450","747030708678430720","False","4983","Clinton is trying to wash away her bad judgement call on BREXIT with big dollar ads. Disgraceful!"
"1466940797000","17078","747029963702996992","False","5874","Crooked Hillary Clinton, who called BREXIT 100% wrong (along with Obama), is now spending Wall Street money on an ad on my correct call."
"1466940240000","15135","747027629652443136","False","4412","George Will, one of the most overrated political pundits (who lost his way long ago), has left the Republican Party.He's made many bad calls"
"1466911925000","17332","746908869134262272","False","3760","Just landed in New York - a one night stay in Scotland. Turnberry came out magnificently. My son, Eric, did a great job - under budget!"
"1466908806000","18695","746895785338544128","False","6438","Obama has blocked ICE officers and BP from doing their jobs. That ends when I am President!"
"1466908763000","17565","746895602798178304","False","5257","I have never liked the media term 'mass deportation' -- but we must enforce the laws of the land!"
"1466908679000","18684","746895252884164608","False","6471","We only want to admit those who love our people and support our values. #AmericaFirst"
"1466908634000","27487","746895065591783424","False","9124","We must suspend immigration from regions linked with terrorism until a proven vetting method is in place."
"1466870418000","11807","746734772928528384","False","3189","Thank you to everyone who came out &amp; joined us @TrumpTurnberry yesterday! @EricTrump @IvankaTrump @DonaldJTrumpJr https://t.co/hQ1JTMrUtG"
"1466867252000","7858","746721493061632000","False","1772","On the 13th tee box @TrumpScotland with my grand daughter, Kai! @DonaldJTrumpJr https://t.co/7ii4KUfsab"
"1466866511000","6685","746718385828859904","False","1586","Arriving @TrumpScotland with @DonaldJTrumpJr &amp; @EricTrump. Back to New York tonight. \nVideo: https://t.co/2GUKqOTHS5"
"1466856029000","20892","746674420605980672","False","6649","So funny, Crooked Hillary called BREXIT so incorrectly, and now she says that she is the one to deal with the U.K. All talk, no action!"
"1466828981000","22146","746560976921706500","False","7313","Thoughts and prayers are with everyone in West Virginia- dealing with the devastating floods. #ImWithYou"
"1466807474000","8841","746470769862017024","False","2231","""@Jolena3: @realDonaldTrump And we will get it back once we have President Trump! Can't wait!"""
"1466806333000","14356","746465982026289152","False","4797","""@DarrenWaggener: @realDonaldTrump What has happened in the UK in the last 12 hours is exactly what will happen in November..vote TRUMP 2016"
"1466804597000","23702","746458701565988864","False","8384","Many people are equating BREXIT, and what is going on in Great Britain, with what is happening in the U.S. People want their country back!"
"1466804088000","13035","746456564337344512","False","3251","The opening of Trump Turnberry in Scotland was a big success. Good timing, I was here for BREXIT. Very exciting news conference today!"
"1466803420000","23597","746453765935366144","False","8128","Crooked Hillary called it totally wrong on BREXIT - she went with Obama - and now she is saying we need her to lead. She would be a disaster"
"1466794257000","11655","746415333741756418","False","4300","I want all Americans to succeed together. President Obama's illegal executive amnesty undermines job prospects for...https://t.co/dpIDejXzJw"
"1466794130000","7676","746414797416243200","False","3224","New Government data by the Center for Immigration Studies shows more than 3M new legal &amp; illegal immigrants settled..https://t.co/hMFyZc1kAM"
"1466764320000","31066","746289768707698688","False","11916","America is proud to stand shoulder-to-shoulder w/a free &amp; ind UK. We stand together as friends, as allies, &amp; as a people w/a shared history."
"1466764231000","27050","746289394231828480","False","13198","Self-determination is the sacred right of all free people's, and the people of the UK have exercised that right for all the world to see."
"1466760534000","13617","746273889160957952","False","3545","Getting ready to open the magnificent Turnberry in Scotland. What a great day, especially when added to the brave &amp; brilliant vote."
"1466760529000","8083","746273866322829312","False","3251","Statement Regarding British Referendum on E.U. Membership\nhttps://t.co/GwWRxT3BVp"
"1466760115000","38777","746272130992644096","False","13895","Just arrived in Scotland. Place is going wild over the vote. They took their country back, just like we will take America back. No games!"
"1466729886000","19484","746145338608713728","False","4182","Congratulations to my son, Eric, on the fantastic job he has done in rebuilding Turnberry, and its great Ailsa Course. Always support kids!"
"1466729573000","14709","746144027616120833","False","3191","Leaving now for a one night trip to Scotland in order to be at the Grand Opening of my great Turnberry Resort. Will be back on Sat. night!"
"1466717766000","11573","746094507201077248","False","5493","Meet the amazing mother whose letter I read during my speech. She lost her son to policies supported by Clinton. https://t.co/NdGQI6Dnji"
"1466712518000","8507","746072493950107650","False","3664","Read my full statement here on the Supreme Court's executive amnesty decision #imwithyou \nhttps://t.co/sb1Ag1Eb27"
"1466710545000","11363","746064216373731328","False","5350","Here is another CNN lie. The Clinton News Network is losing all credibility. I’m not watching it much anymore.  https://t.co/pNSgSjD5gW"
"1466710475000","10165","746063926597672960","False","4814","CNN, which is totally biased in favor of Clinton, should apologize. They knew they were wrong.  https://t.co/KR7OnS8h6s"
"1466709506000","0","746059859951509504","True","4241","RT @ScottAdamsSays: Trump's speech today is the best persuasion I have ever seen. Game over. Now running unopposed:  https://t.co/P7fHEMP6U…"
"1466709045000","12620","746057926800977920","False","4581","Our inner cities have been left behind. We will never have the resources to support our people if we have an open border."
"1466707700000","14638","746052286640689157","False","5198","On immigration, I’m consulting with our immigration officers\n&amp; our wage-earners. Hillary Clinton is consulting with Wall Street."
"1466706608000","14913","746047705709961216","False","5662","Obama &amp; Clinton should stop meeting with special interests, &amp; start meeting with the victims of illegal immigration."
"1466705898000","16125","746044729343741956","False","5160","Hillary Clinton’s open borders are tearing American families apart. I am going to make our country Safe Again for all Americans. #Imwithyou"
"1466705266000","10173","746042076211593216","False","3929","SC has kept us safe from exec amnesty--for now. But Hillary has pledged to expand it, taking jobs from Hispanic &amp; African-American workers."
"1466703797000","0","746035913814310912","True","3078","RT @FoxBusiness: .@JerryJrFalwell: ""I was so impressed by [@realDonaldTrump's] speech yesterday. He was the best I've ever seen him."" https…"
"1466701648000","9643","746026900502487040","False","4105","Hillary Lies to Benghazi Families\n#CrookedHillary \nhttps://t.co/YWd5lk5skG"
"1466688029000","20043","745969778267926532","False","7314","ISIS threatens us today because of the decisions Hillary Clinton has made along with President Obama.""  --  Donald J. Trump"
"1466687855000","20589","745969049943875585","False","7650","""Hillary Clinton may be the most corrupt person ever to seek the presidency.""  --   Donald J. Trump"
"1466687602000","16134","745967990236143616","False","4759","Thank you to Donald Rumsfeld for the endorsement. Very much appreciated. Clinton's conduct has been ""disqualifying."""
"1466652590000","9488","745821138773774341","False","2351","""@AllegrettiVicki: You have great children, future presidents...and we all see were raised right and out there for their father."" Thank you."
"1466648769000","7319","745805112732430337","False","2480","""@1lion: brilliant 3 word response to Hillary's 'I'm With You'  slogan https://t.co/dJL71jwK0g @realDonaldTrump https://t.co/Audi8h85qu"""
"1466648641000","9903","745804574699692032","False","2716","""@justininglv: @realDonaldTrump great speech today!! It's all about America and that's why you will become president!!!!""  Thank you."
"1466631583000","11834","745733029289615361","False","5047","#Imwithyou https://t.co/tan8BmAuR8 https://t.co/5EZ7X1ZZKh"
"1466622069000","21811","745693121095303168","False","9780","#Imwithyou https://t.co/iY4K7Wcw3C"
"1466622047000","28499","745693029089034240","False","11610","Hillary says things can't change. I say they have to change. It's a choice between Americanism and her corrupt globalism. #Imwithyou"
"1466567307000","9956","745463436188934145","False","2800","""@chrisboydbrew: @LouDobbs @realDonaldTrump @FoxBusiness.. Saw your interview.You are the best! Great questions, great answers"" Lou is great"
"1466565387000","22769","745455382882033664","False","7727","Crooked Hillary refuses to say that she will be raising taxes beyond belief! She will be a disaster for jobs and the economy!"
"1466541840000","8809","745356618125152256","False","2500","I will be interviewed by @LouDobbs tonight on @FoxBusiness 7pm ET"
"1466529562000","26376","745305119256875008","False","10702","Hillary defrauded America as Secy of State. She used it as a personal hedge fund to get herself rich! Corrupt, dangerous, dishonest."
"1466529469000","20299","745304731346702336","False","9271","If you want to know about Hillary Clinton's honesty &amp; judgment, ask the family of Ambassador Stevens."
"1466529374000","22612","745304333483393024","False","10729","Hillary took money and did favors for regimes that enslave women and murder gays."
"1466528141000","16140","745299161130635264","False","5126","I am ""the king of debt.""That has been great for me as a businessman, but is bad for the country. I made a fortune off of debt, will fix U.S."
"1466527987000","11946","745298514096308225","False","5119","Obama-Clinton inherited $10T in debt and turned it into nearly $20T.  They have bankrupted... https://t.co/1COtt0RPY7"
"1466527468000","18179","745296338758270976","False","7017","Hillary Clinton's open borders immigration policies will drive down wages for all Americans - and make everyone less safe."
"1466527367000","32114","745295914076672001","False","14774","How can Hillary run the economy when she can't even send emails without putting entire nation at risk?"
"1466527087000","14259","745294739092684800","False","5552","Hillary Clinton surged the trade deficit with China 40% as\nSecretary of State, costing Americans millions of jobs."
"1466527000000","31990","745294375584956416","False","13366","Hillary says this election is about judgment.  She's right.  Her judgement has killed thousands, unleashed ISIS and wrecked the economy."
"1466518928000","21947","745260520282951681","False","7126","I will be making a big speech tomorrow to discuss the failed policies and bad judgment of Crooked Hillary Clinton."
"1466505529000","20118","745204320593940480","False","6600","Crooked Hillary Clinton is totally unfit to be our president-really bad judgement and a temperament, according to new book, which is a mess!"
"1466418252000","24228","744838252369043456","False","6181","When I said that if, within the Orlando club, you had some people with guns, I was obviously talking about additional guards or employees"
"1466385736000","17303","744701872456536064","False","4502",".@DJohnsonPGA We are so proud of you Dustin. Your reaction under pressure was amazing. First of many Majors. You are a true CHAMPION!"
"1466342255000","23564","744519497764184064","False","8494","""@bfraser747: Watch out HillaryClinton 👿 Support @realDonaldTrump 🇺🇸 🇺🇸 #MakeAmericaGreatAgain 🇺🇸 https://t.co/UTYOLo7wGF"""
"1466305275000","21565","744364393962569728","False","8273","Yesterday's failing @NYTimes fraudulently shows an empty room prior to my speech, when in fact, it was packed! https://t.co/iFuf8MdTEH"
"1466305071000","20488","744363535635996672","False","6032","How can the NY Times show an empty room hours before my speech even started when they knew it was going to be packed? So totally dishonest!"
"1466303096000","11143","744355251365511169","False","3862","Donald Trump's Speech Is a Game Changer. #Trump2016\nhttps://t.co/VXjtSivvuU https://t.co/dIK3IyrYGC"
"1466299712000","10187","744341058109247488","False","2877","See you soon Arizona! #Trump2016 https://t.co/W4z2eW5ay4"
"1466298655000","12822","744336626411700227","False","3991","I love you Arizona! Thank you!\n#Trump2016 #AmericaFirst https://t.co/QuTsSmeVdO"
"1466280498000","15448","744260469431513088","False","5631","MAKE AMERICA GREAT AGAIN! MAKE AMERICA SAFE AGAIN!\n#Trump2016 #AmericaFirst https://t.co/vN4K8FvQNT"
"1466278757000","9414","744253170218524672","False","2846","Thank you Las Vegas, Nevada!\n#Trump2016 #AmericaFirst \nhttps://t.co/vhGwmhGCVR https://t.co/m1EIra7YMU"
"1466272268000","10094","744225952465489920","False","2042","In Las Vegas, getting ready to speak!"
"1466270551000","7693","744218749822083072","False","2180","Join me in Phoenix, Arizona today at 4pm! #Trump2016 #AmericaFirst https://t.co/PVB6QX7VpK https://t.co/hSaIurAfvD"
"1466217861000","10065","743997751734657024","False","2716","Thank you Houston, Texas! \n#AmericaFirst #Trump2016 \nhttps://t.co/593p8uRPhq"
"1466207814000","8298","743955609851068417","False","2517","Thank you! #AmericaFirst  https://t.co/TZf8uwQO4L"
"1466207729000","8133","743955253226135552","False","2673","The convention in Cleveland will be amazing!  https://t.co/NlF2Gcr915"
"1466207503000","7356","743954307351908354","False","2128","Thank you- on my way!  https://t.co/uTCXPbWpve"
"1466205853000","7393","743947386720923648","False","2119","Thank you @DallasPD!  https://t.co/ORJyN4FsNI"
"1466198099000","9595","743914866063212544","False","2963","Join me in Phoenix, Arizona tomorrow at 4pm! #Trump2016 #AmericaFirst\nhttps://t.co/PVB6QX7VpK https://t.co/B51r30Mazd"
"1466183243000","11056","743852552257626112","False","3527","THANK YOU! #AmericaFirst https://t.co/qp07UfnnjM"
"1466177257000","0","743827444960899073","True","3599","RT @robertjeffress: Honored to pray for my friend, @realDonaldTrump, at tonight's Dallas rally. #TrumpDallas c: @DanScavino https://t.co/Bc…"
"1466162644000","30844","743766155093934080","False","12354","MAKE AMERICA GREAT AGAIN! MAKE AMERICA SAFE AGAIN!"
"1466162436000","18300","743765281898536960","False","5727","People very unhappy with Crooked Hillary and Obama on JOBS and SAFETY! Biggest trade deficit in many years! More attacks will follow Orlando"
"1466161498000","15639","743761349910487043","False","3775","Amazing crowd last night in Dallas - more spirit and passion than ever before. Today, all over the great State of Texas!"
"1466158182000","11544","743747439954264065","False","3461","""@VoteTrumpMAGA: The media attack on @realDonaldTrump is relentless. They are desperate. But, they keep #Trump in the news - a good thing."
"1466129781000","11933","743628318402961408","False","3347","Thank you Dallas, Texas! \nhttps://t.co/ui9tSfMcS8 https://t.co/2iYArmM7oN"
"1466109518000","7692","743543327467810817","False","2789","Houston, TX:\nhttps://t.co/nvHRnfi2N7\n\nLas Vegas, NV\nhttps://t.co/ksU8AGrFBS\n\nPhoenix, AZ:\nhttps://t.co/PVB6QX7VpK https://t.co/2ToWwthEeF"
"1466104583000","8011","743522630230228993","False","2733","Join me in Houston, Texas tomorrow night at 7pm! Tickets: https://t.co/nvHRnfzEbH https://t.co/Yd3f8xLpPl"
"1466104065000","0","743520455873683456","True","5068","RT @Reince: Flying to Dallas now with @realDonaldTrump...Reports of discord are pure fiction. Great events lined up all over Texas.  Rs wil…"
"1466096340000","10958","743488055240196096","False","3751","""Donald Trumps Speech Is a Game Changer."" https://t.co/VXjtSivvuU https://t.co/J777QHdYa3"
"1466096079000","10368","743486962670141440","False","4028","The trade deficit rose to a 7yr high thanks to horrible trade policies Clinton supports. I will fix it fast- JOBS! https://t.co/jaGeN4u50U"
"1466095800000","7477","743485792585146368","False","2930","McAllen, Texas- 8 miles from \nU.S. - Mexico border. #Trump2016 \nVideo: https://t.co/pQ4nSTnVrK https://t.co/dKBTP1QjH3"
"1466044606000","12100","743271067238674432","False","3802","""@realericjallen: @realDonaldTrump is a Common Sense Conservative! President Trump=Competence, Safety, Unity, &amp; US JOBS, JOBS, JOB."
"1466031469000","0","743215968869097473","True","3990","RT @AnnCoulter: Trump's speech today was Churchillian, only better.  You can tell by the spluttering hysteria on TV about @realDonaldTrump."
"1466030993000","7276","743213971122044928","False","1600","I will be interviewed on @greta at 7:00 P.M.  @FoxNews"
"1466025914000","8452","743192668017205249","False","2830","Finally an accurate story from the Washington Post!\nhttps://t.co/0nNKEBSd73"
"1466023965000","9952","743184492907610112","False","3516","Join me in Dallas, Texas on Thursday!\n#AmericaFirst #Trump2016 \nhttps://t.co/fX0kXZUNqz https://t.co/c7sCbHDAQh"
"1466021087000","11477","743172421654568960","False","2923","Thank you Atlanta, Georgia! Will be back soon! #AmericaFirst https://t.co/cVJvfcoGOt"
"1465998631000","38881","743078235408195584","False","10965","I will be meeting with the NRA, who has endorsed me, about not allowing people on the terrorist watch list, or the no fly list, to buy guns."
"1465998254000","21774","743076652662431744","False","6987","The press is so totally biased that we have no choice but to take our tough but fair and smart message directly to the people!"
"1465997897000","11338","743075154507489280","False","6288","An: Media fell all over themselves criticizing what DonaldTrump ""may have insinuated about @POTUS."" But he's right: https://t.co/bIIdYtvZYw"
"1465958432000","14630","742909628338601985","False","3948","Thank you Greensboro, North Carolina! Will be back soon! #AmericaFirst https://t.co/R29WMGNLGG"
"1465928928000","7590","742785878679007232","False","2629","TONIGHT! NORTH CAROLINA:\nhttps://t.co/UolRS3aT6W\n\nWEDNESDAY! GEORGIA:\nhttps://t.co/1JJ2Kn0ani\n\nSATURDAY! NEVADA:\nhttps://t.co/x3w1PHtLXP"
"1465927818000","0","742781221260922883","True","8088","RT @realDonaldTrump: HAPPY 241st BIRTHDAY to the @USArmy! THANK YOU! https://t.co/mXsxkfcstC"
"1465927797000","29222","742781133197299712","False","8088","HAPPY 241st BIRTHDAY to the @USArmy! THANK YOU! https://t.co/mXsxkfcstC"
"1465925518000","53064","742771576039460864","False","29117","Thank you to the LGBT community! I will fight for you while Hillary brings in more people that will threaten your freedoms and beliefs."
"1465907296000","38054","742695148241313792","False","15794","AMERICA FIRST!"
"1465907209000","34733","742694780933656576","False","11714","American must now get very tough, very smart and very vigilant. We cannot admit people into our country without extraordinary screening."
"1465863657000","9893","742512112614944768","False","3297","Join me in Atlanta on Wednesday- at noon! #Trump2016\nTickets: https://t.co/1JJ2Kn0ani https://t.co/cyARlHSEFU"
"1465853730000","12202","742470476824477696","False","4796","Crooked Hillary says we must call on Saudi Arabia and other countries to stop funding hate. I am calling on- cont'd: https://t.co/T1fVcu3mEC"
"1465853564000","11656","742469778560929793","False","5561","Saudi Arabia and many of the countries that gave vast amounts of money to the Clinton Foundation- cont'd: https://t.co/t31ReRSzzy"
"1465852341000","15461","742464647878561794","False","7371","I thought people weren’t celebrating? They were cheering all over, even this savage from Orlando. I was right. https://t.co/DrVa65X9rI"
"1465852226000","30680","742464168482201602","False","10156","In my speech on protecting America I spoke about a temporary ban, which includes suspending immigration from nations tied to Islamic terror."
"1465850339000","10321","742456254837215232","False","3490","Based on the incredibly inaccurate coverage and reporting of the record setting Trump campaign, we are hereby:  https://t.co/THKJwjNkaz"
"1465850111000","9207","742455297059475456","False","3119","I am no fan of President Obama, but to show you how dishonest the phony Washington Post is: https://t.co/cITm8BPixD"
"1465847034000","0","742442391219646464","True","6492","RT @AnnCoulter: Anyone who plans to talk about Trump ever again has to see this speech.  Your opinion is irrelevant unless you listened to…"
"1465845967000","13603","742437914731286530","False","6057","TERRORISM, IMMIGRATION, AND NATIONAL SECURITY SPEECH- TRANSCRIPT: https://t.co/WD1LGFKx3M https://t.co/T7yHSdCeU8"
"1465841318000","18198","742418415047090176","False","5911","Congratulations to the 2016 #StanleyCup Champions, Pittsburgh @Penguins!"
"1465830500000","21538","742373042140123137","False","6289","I am watching @FoxNews and how fairly they are treating me and my words, and @CNN, and the total distortion of my words and what I am saying"
"1465830209000","13821","742371820867878913","False","3539","I will be going to New Hampshire today, home of my first primary victory, to discuss terror and the horrible events of yesterday. 2:30 P.M."
"1465829965000","25880","742370798850199552","False","7550","I have been hitting Obama and Crooked Hillary hard on not using the term Radical Islamic Terror. Hillary just broke-said she would now use!"
"1465764456000","58661","742096033207844864","False","21603","What has happened in Orlando is just the beginning. Our leadership is weak and ineffective. I called it and asked for the ban. Must be tough"
"1465758162000","24876","742069634652835841","False","7357","""@WandaWalls20: @realDonaldTrump Please make us safe. We cannot have Hillary as president. We will be in so much trouble."
"1465757533000","27451","742066996767031296","False","12657","Reporting that Orlando killer shouted ""Allah hu Akbar!"" as he slaughtered clubgoers. 2nd man arrested in LA with rifles near Gay parade."
"1465754280000","74614","742053354189299712","False","30512","Is President Obama going to finally mention the words radical Islamic terrorism? If he doesn't he should immediately resign in disgrace!"
"1465749797000","59527","742034549232766976","False","21199","Appreciate the congrats for being right on radical Islamic terrorism, I don't want congrats, I want toughness &amp; vigilance. We must be smart!"
"1465746319000","64718","742019961946791939","False","23178","Horrific incident in FL. Praying for all the victims &amp; their families. When will this stop? When will we get tough, smart &amp; vigilant?"
"1465738787000","22274","741988371174699009","False","5940","Clinton made a false ad about me where I was imitating a reporter GROVELING after he changed his story. I would NEVER mock disabled. Shame!"
"1465733242000","21126","741965111968075776","False","7083","Really bad shooting in Orlando. Police investigating possible terrorism. Many people dead and wounded."
"1465687693000","29603","741774067368402945","False","9601","Goofy Elizabeth Warren, sometimes referred to as Pocahontas, pretended to be a Native American in order to advance her career. Very racist!"
"1465684557000","19345","741760911044685824","False","7287","Riley Rone was a great young man. We will miss him dearly. https://t.co/R0tm44nMao"
"1465684553000","6503","741760896775663616","False","2045","Join me on Tuesday- in Greensboro, North Carolina! #Trump2016 #AmericaFirst https://t.co/iaL5IGTfV3"
"1465683040000","11759","741754548004458496","False","3243","Thank you Pittsburgh, Pennsylvania! Will be back soon! #AmericaFirst https://t.co/ttLMgInkdA"
"1465680744000","14901","741744918205501441","False","5037","Thank you to our amazing law enforcement officers! #AmericaFirst https://t.co/qWaTT9jsQD"
"1465680586000","9154","741744258655387648","False","2764","Thank you Tampa, Florida!\n#AmericaFirst #TrumpTrain https://t.co/fY4QVoSSfj"
"1465669275000","13829","741696814194274304","False","4131","Sad case- @USATODAY did article saying I don't pay bills- false, only don't pay when work is shoddy, bad, or not done! They should do same!"
"1465657098000","16534","741645740884303872","False","4189","In Tampa, Florida- thank you to all of our outstanding volunteers who want to #MakeAmericaGreatAgain! https://t.co/04qqpGylT7"
"1465646426000","23009","741600981251657728","False","7600","Don King, and so many other African Americans who know me well and endorsed me, would not have done so if they thought I was a racist!"
"1465643899000","27643","741590381503086592","False","8805","Mitt Romney had his chance to beat a failed president but he choked like a dog. Now he calls me racist-but I am least racist person there is"
"1465619444000","11496","741487809576439811","False","3368","Thank you Richmond, Virginia! \n#Trump2016 https://t.co/SxU4yzCLQf"
"1465593878000","11973","741380579313098752","False","3447","Thank you @FaithandFreedom Coalition! An honor joining you today- to discuss our shared values.\n#RTM2016 #Trump2016 https://t.co/Ye6IhOW6ZM"
"1465591181000","7179","741369263525662721","False","1893","Heading to Richmond, Virginia now. Join me tonight! #Trump2016\nTickets: https://t.co/I2CJSqiKGN"
"1465586833000","17153","741351028273086464","False","8575","#FlashbackFriday #CrookedHillary https://t.co/pvrBb7v4NG"
"1465577354000","36099","741311272818475008","False","20151","I rarely agree with President Obama- however he is 100% correct about Crooked Hillary Clinton. Great ad!\nhttps://t.co/aOvVsZfAW3"
"1465575133000","14618","741301954324910080","False","7509","2004 VIDEO:\nPocahontas describing Crooked Hillary Clinton as a Corporate Donor Puppet. Time for change! #Trump2016 \nhttps://t.co/rZ1MqUzpKU"
"1465574155000","8731","741297855168716801","False","2049","Heading to D.C. to speak at Faith and Freedom Coalition and visit OPO."
"1465572977000","8228","741292912894431232","False","3186","""Donald Trump Plans To Continue GOP\nLegacy Of Leading On Women’s, Civil Rights Against Racist, Sexist Democrats"" \nhttps://t.co/nEPqAYw1G5"
"1465571422000","15097","741286391200505857","False","4144","The great boxing promoter, Don King, just endorsed me. Nice!"
"1465564422000","7006","741257031722622976","False","2540","Join me! \n6/10: Richmond, VA - 8pm\n6/11: Tampa, FL - 11am\n6/11: Pittsburgh, PA - 3pm\n6/13: Portsmouth, NH - 2:30pm\nhttps://t.co/kv624y9UOm"
"1465561433000","9000","741244493127618560","False","2732","""@Ausbiz:  RECORD 14 million primary votes/beat 16 opponents/financed own campaign. You will be a great POTUS &amp; #MakeAmericaGreatAgain"""
"1465561201000","23099","741243519822626816","False","11123","""@FoxNews: .@JamesRosenFNC: ""Never before has a president endorsed someone under investigation by @TheJusticeDept."" https://t.co/fX5bs8fzac"
"1465560469000","23577","741240449906663424","False","7483","Pocahontas is at it again! Goofy Elizabeth Warren, one of the least productive U.S. Senators, has a nasty mouth. Hope she is V.P. choice."
"1465525866000","15852","741095312601812992","False","5674","""@FreemarketSara: Trump's Historic 13 Million Primary Votes - A Record ... Congratulations @realDonaldTrump https://t.co/zdOEle8wOL"""
"1465525767000","6991","741094899664093184","False","2623","Join me! #Trump2016\n\n6/10: Richmond\nhttps://t.co/I2CJSqAlyl\n\n6/11: Tampa\nhttps://t.co/6jk33orxXG\n\n6/11: Pittsburgh\nhttps://t.co/bwgL1ZXtC7"
"1465506911000","17743","741015811960229893","False","6030","Thank you Roseanne, very much appreciated. https://t.co/COXEJ1In8D"
"1465504832000","246342","741007091947556864","False","130086","How long did it take your staff of 823 people to think that up--and where are your 33,000 emails that you deleted? https://t.co/gECLNtQizQ"
"1465500409000","12225","740988538464948224","False","3905","A message of condolences and support regarding the terrorist attacks in Tel Aviv: \nhttps://t.co/iulXLEANei"
"1465496541000","68699","740972317191352320","False","28294","Obama just endorsed Crooked Hillary. He wants four more years of Obama—but nobody else does!"
"1465475364000","27417","740883494117728256","False","9494","Crooked Hillary Clinton will be a disaster on jobs, the economy, trade, healthcare, the military, guns and just about all else. Obama plus!"
"1465474315000","26851","740879092141182976","False","7569","As expected, the media is very much against me. Their dishonesty is amazing but, just like our big wins in the primaries, we will win!"
"1465436965000","8048","740722436065353728","False","2379","""@KathyCeurter: @realDonaldTrump please Mr.Trump make @SenatorJeffSessions your VP. He is a perfect running mate.""  He is a great guy!"
"1465436763000","19320","740721589709328385","False","5623","Bernie Sanders must really dislike Crooked Hillary after the way she played him. Many of his supporters, because of trade, will come to me."
"1465434003000","10303","740710011136028672","False","3248","""@mabynshingleton: JohnKasich, the VOTERS have spoken.We want @realDonaldTrump. You AGREED to support NOMINEE. Get on board or leave @GOP"""
"1465433818000","8889","740709235927977989","False","2337","""@Dale_Dangler: @realDonaldTrump You will be the greatest president the world has ever seen""  Thanks."
"1465433684000","17322","740708673694076928","False","4630","I would have had many millions of votes more than Crooked Hillary Clinton except for the fact that I had 16 opponents, she had one!"
"1465433362000","6478","740707325590274049","False","1382","""@nauthizjane: @realDonaldTrump Congratulations Mr. Trump.""  Thank you!"
"1465433341000","5898","740707234968113152","False","1570","""@setfire2flames: Senator Sanders spent more than @realDonaldTrump yet lost."""
"1465417648000","14920","740641413335908352","False","5887","MAKE AMERICA GREAT AGAIN!\n#AmericaFirst #Trump2016 \nhttps://t.co/42OpVsjXjp"
